Benchmark,EPS Type,PE Type,EPS Change (%),PE Change (%),Adjusted EPS,Adjusted PE,Implied Index Level,Implied Return (%),Current EPS,Current PE,Current Index Level
S&P 500,fwd_2y,fwd_2y,49.99999999999998,-20.000000000000007,509.99999999999994,17.2,8771.999999999998,19.99999999999997,340.0,21.5,7310.0
S&P 500,fwd_2y,fwd_2y,49.99999999999998,-10.000000000000009,509.99999999999994,19.349999999999998,9868.499999999998,34.999999999999964,340.0,21.5,7310.0
S&P 500,fwd_2y,fwd_2y,49.99999999999998,-1.1102230246251565e-14,509.99999999999994,21.499999999999996,10964.999999999996,49.99999999999996,340.0,21.5,7310.0
S&P 500,fwd_2y,fwd_2y,49.99999999999998,9.999999999999986,509.99999999999994,23.65,12061.499999999998,64.99999999999997,340.0,21.5,7310.0
S&P 500,fwd_2y,fwd_2y,49.99999999999998,19.999999999999986,509.99999999999994,25.799999999999994,13157.999999999995,79.99999999999991,340.0,21.5,7310.0
S&P 500,fwd_2y,fwd_2y,49.99999999999998,29.999999999999982,509.99999999999994,27.949999999999996,14254.499999999996,94.99999999999996,340.0,21.5,7310.0
S&P 500,fwd_2y,fwd_2y,49.99999999999998,39.99999999999998,509.99999999999994,30.099999999999998,15350.999999999996,109.99999999999997,340.0,21.5,7310.0
S&P 500,fwd_2y,fwd_2y,49.99999999999998,49.99999999999998,509.99999999999994,32.24999999999999,16447.499999999996,124.99999999999996,340.0,21.5,7310.0
Russell 2000,trailing,trailing,-50.0,-50.0,72.5,10.0,725.0,-75.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,-40.0,72.5,12.0,870.0,-70.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,-30.000000000000004,72.5,14.0,1015.0,-65.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,-20.000000000000007,72.5,15.999999999999998,1159.9999999999998,-60.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,-10.000000000000009,72.5,18.0,1305.0,-55.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,-1.1102230246251565e-14,72.5,19.999999999999996,1449.9999999999998,-50.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,9.999999999999986,72.5,21.999999999999996,1594.9999999999998,-45.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,19.999999999999986,72.5,23.999999999999993,1739.9999999999995,-40.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,29.999999999999982,72.5,25.999999999999996,1884.9999999999998,-35.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,39.99999999999998,72.5,28.0,2030.0,-30.000000000000004,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-50.0,49.99999999999998,72.5,29.999999999999996,2174.9999999999995,-25.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,-50.0,87.0,10.0,870.0,-70.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,-40.0,87.0,12.0,1044.0,-64.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,-30.000000000000004,87.0,14.0,1218.0,-58.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,-20.000000000000007,87.0,15.999999999999998,1391.9999999999998,-52.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,-10.000000000000009,87.0,18.0,1566.0,-46.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,-1.1102230246251565e-14,87.0,19.999999999999996,1739.9999999999998,-40.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,9.999999999999986,87.0,21.999999999999996,1913.9999999999998,-34.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,19.999999999999986,87.0,23.999999999999993,2087.9999999999995,-28.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,29.999999999999982,87.0,25.999999999999996,2261.9999999999995,-22.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,39.99999999999998,87.0,28.0,2436.0,-16.000000000000004,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-40.0,49.99999999999998,87.0,29.999999999999996,2609.9999999999995,-10.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,-50.0,101.5,10.0,1015.0,-65.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,-40.0,101.5,12.0,1218.0,-58.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,-30.000000000000004,101.5,14.0,1421.0,-51.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,-20.000000000000007,101.5,15.999999999999998,1623.9999999999998,-44.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,-10.000000000000009,101.5,18.0,1827.0,-37.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,-1.1102230246251565e-14,101.5,19.999999999999996,2029.9999999999995,-30.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,9.999999999999986,101.5,21.999999999999996,2232.9999999999995,-23.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,19.999999999999986,101.5,23.999999999999993,2435.999999999999,-16.000000000000036,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,29.999999999999982,101.5,25.999999999999996,2638.9999999999995,-9.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,39.99999999999998,101.5,28.0,2842.0,-2.0000000000000018,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-30.000000000000004,49.99999999999998,101.5,29.999999999999996,3044.9999999999995,4.999999999999982,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,-50.0,115.99999999999999,10.0,1159.9999999999998,-60.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,-40.0,115.99999999999999,12.0,1391.9999999999998,-52.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,-30.000000000000004,115.99999999999999,14.0,1623.9999999999998,-44.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,-20.000000000000007,115.99999999999999,15.999999999999998,1855.9999999999995,-36.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,-10.000000000000009,115.99999999999999,18.0,2087.9999999999995,-28.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,-1.1102230246251565e-14,115.99999999999999,19.999999999999996,2319.999999999999,-20.00000000000003,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,9.999999999999986,115.99999999999999,21.999999999999996,2551.999999999999,-12.000000000000032,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,19.999999999999986,115.99999999999999,23.999999999999993,2783.9999999999986,-4.000000000000048,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,29.999999999999982,115.99999999999999,25.999999999999996,3015.999999999999,3.999999999999959,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,39.99999999999998,115.99999999999999,28.0,3247.9999999999995,11.99999999999999,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-20.000000000000007,49.99999999999998,115.99999999999999,29.999999999999996,3479.999999999999,19.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,-50.0,130.5,10.0,1305.0,-55.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,-40.0,130.5,12.0,1566.0,-46.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,-30.000000000000004,130.5,14.0,1827.0,-37.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,-20.000000000000007,130.5,15.999999999999998,2087.9999999999995,-28.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,-10.000000000000009,130.5,18.0,2349.0,-18.999999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,-1.1102230246251565e-14,130.5,19.999999999999996,2609.9999999999995,-10.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,9.999999999999986,130.5,21.999999999999996,2870.9999999999995,-1.000000000000012,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,19.999999999999986,130.5,23.999999999999993,3131.999999999999,7.999999999999963,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,29.999999999999982,130.5,25.999999999999996,3392.9999999999995,16.999999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,39.99999999999998,130.5,28.0,3654.0,26.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-10.000000000000009,49.99999999999998,130.5,29.999999999999996,3914.9999999999995,34.999999999999986,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,-50.0,144.99999999999997,10.0,1449.9999999999998,-50.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,-40.0,144.99999999999997,12.0,1739.9999999999995,-40.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,-30.000000000000004,144.99999999999997,14.0,2029.9999999999995,-30.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,-20.000000000000007,144.99999999999997,15.999999999999998,2319.999999999999,-20.00000000000003,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,-10.000000000000009,144.99999999999997,18.0,2609.9999999999995,-10.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,-1.1102230246251565e-14,144.99999999999997,19.999999999999996,2899.999999999999,-3.3306690738754696e-14,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,9.999999999999986,144.99999999999997,21.999999999999996,3189.9999999999986,9.999999999999943,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,19.999999999999986,144.99999999999997,23.999999999999993,3479.999999999998,19.99999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,29.999999999999982,144.99999999999997,25.999999999999996,3769.9999999999986,29.99999999999996,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,39.99999999999998,144.99999999999997,28.0,4059.999999999999,39.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,-1.1102230246251565e-14,49.99999999999998,144.99999999999997,29.999999999999996,4349.999999999998,49.999999999999936,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,-50.0,159.49999999999997,10.0,1594.9999999999998,-45.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,-40.0,159.49999999999997,12.0,1913.9999999999995,-34.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,-30.000000000000004,159.49999999999997,14.0,2232.9999999999995,-23.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,-20.000000000000007,159.49999999999997,15.999999999999998,2551.999999999999,-12.000000000000032,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,-10.000000000000009,159.49999999999997,18.0,2870.9999999999995,-1.000000000000012,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,-1.1102230246251565e-14,159.49999999999997,19.999999999999996,3189.999999999999,9.999999999999964,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,9.999999999999986,159.49999999999997,21.999999999999996,3508.9999999999986,20.99999999999995,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,19.999999999999986,159.49999999999997,23.999999999999993,3827.999999999998,31.99999999999994,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,29.999999999999982,159.49999999999997,25.999999999999996,4146.999999999999,42.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,39.99999999999998,159.49999999999997,28.0,4465.999999999999,53.99999999999996,145.0,20.0,2900.0
Russell 2000,trailing,trailing,9.999999999999986,49.99999999999998,159.49999999999997,29.999999999999996,4784.999999999998,64.99999999999994,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,-50.0,173.99999999999997,10.0,1739.9999999999998,-40.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,-40.0,173.99999999999997,12.0,2087.9999999999995,-28.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,-30.000000000000004,173.99999999999997,14.0,2435.9999999999995,-16.000000000000014,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,-20.000000000000007,173.99999999999997,15.999999999999998,2783.999999999999,-4.000000000000037,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,-10.000000000000009,173.99999999999997,18.0,3131.9999999999995,7.999999999999985,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,-1.1102230246251565e-14,173.99999999999997,19.999999999999996,3479.9999999999986,19.99999999999995,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,9.999999999999986,173.99999999999997,21.999999999999996,3827.9999999999986,31.99999999999996,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,19.999999999999986,173.99999999999997,23.999999999999993,4175.999999999998,43.99999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,29.999999999999982,173.99999999999997,25.999999999999996,4523.999999999999,55.99999999999996,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,39.99999999999998,173.99999999999997,28.0,4871.999999999999,67.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,19.999999999999986,49.99999999999998,173.99999999999997,29.999999999999996,5219.999999999998,79.99999999999994,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,-50.0,188.49999999999997,10.0,1884.9999999999998,-35.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,-40.0,188.49999999999997,12.0,2261.9999999999995,-22.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,-30.000000000000004,188.49999999999997,14.0,2638.9999999999995,-9.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,-20.000000000000007,188.49999999999997,15.999999999999998,3015.999999999999,3.999999999999959,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,-10.000000000000009,188.49999999999997,18.0,3392.9999999999995,16.999999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,-1.1102230246251565e-14,188.49999999999997,19.999999999999996,3769.9999999999986,29.99999999999996,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,9.999999999999986,188.49999999999997,21.999999999999996,4146.999999999999,42.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,19.999999999999986,188.49999999999997,23.999999999999993,4523.999999999998,55.999999999999936,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,29.999999999999982,188.49999999999997,25.999999999999996,4900.999999999998,68.99999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,39.99999999999998,188.49999999999997,28.0,5277.999999999999,81.99999999999996,145.0,20.0,2900.0
Russell 2000,trailing,trailing,29.999999999999982,49.99999999999998,188.49999999999997,29.999999999999996,5654.999999999998,94.99999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,-50.0,203.0,10.0,2030.0,-30.000000000000004,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,-40.0,203.0,12.0,2436.0,-16.000000000000004,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,-30.000000000000004,203.0,14.0,2842.0,-2.0000000000000018,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,-20.000000000000007,203.0,15.999999999999998,3247.9999999999995,11.99999999999999,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,-10.000000000000009,203.0,18.0,3654.0,26.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,-1.1102230246251565e-14,203.0,19.999999999999996,4059.999999999999,39.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,9.999999999999986,203.0,21.999999999999996,4465.999999999999,53.99999999999996,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,19.999999999999986,203.0,23.999999999999993,4871.999999999998,67.99999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,29.999999999999982,203.0,25.999999999999996,5277.999999999999,81.99999999999996,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,39.99999999999998,203.0,28.0,5684.0,96.0,145.0,20.0,2900.0
Russell 2000,trailing,trailing,39.99999999999998,49.99999999999998,203.0,29.999999999999996,6089.999999999999,109.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,-50.0,217.49999999999997,10.0,2174.9999999999995,-25.00000000000001,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,-40.0,217.49999999999997,12.0,2609.9999999999995,-10.00000000000002,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,-30.000000000000004,217.49999999999997,14.0,3044.9999999999995,4.999999999999982,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,-20.000000000000007,217.49999999999997,15.999999999999998,3479.999999999999,19.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,-10.000000000000009,217.49999999999997,18.0,3914.9999999999995,34.999999999999986,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,-1.1102230246251565e-14,217.49999999999997,19.999999999999996,4349.999999999999,49.99999999999998,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,9.999999999999986,217.49999999999997,21.999999999999996,4784.999999999998,64.99999999999994,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,19.999999999999986,217.49999999999997,23.999999999999993,5219.999999999998,79.99999999999994,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,29.999999999999982,217.49999999999997,25.999999999999996,5654.999999999998,94.99999999999993,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,39.99999999999998,217.49999999999997,28.0,6089.999999999999,109.99999999999997,145.0,20.0,2900.0
Russell 2000,trailing,trailing,49.99999999999998,49.99999999999998,217.49999999999997,29.999999999999996,6524.999999999998,124.99999999999996,145.0,20.0,2900.0
Russell 2000,fwd_1y,fwd_1y,-50.0,-50.0,82.0,8.96,734.72,-75.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,-40.0,82.0,10.752,881.6640000000001,-70.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,-30.000000000000004,82.0,12.544,1028.608,-65.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,-20.000000000000007,82.0,14.336,1175.5520000000001,-60.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,-10.000000000000009,82.0,16.128,1322.496,-55.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,-1.1102230246251565e-14,82.0,17.919999999999998,1469.4399999999998,-50.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,9.999999999999986,82.0,19.712,1616.384,-45.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,19.999999999999986,82.0,21.503999999999998,1763.3279999999997,-40.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,29.999999999999982,82.0,23.296,1910.272,-35.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,39.99999999999998,82.0,25.088,2057.216,-30.000000000000004,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-50.0,49.99999999999998,82.0,26.88,2204.16,-25.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,-50.0,98.39999999999999,8.96,881.664,-70.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,-40.0,98.39999999999999,10.752,1057.9968,-64.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,-30.000000000000004,98.39999999999999,12.544,1234.3296,-58.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,-20.000000000000007,98.39999999999999,14.336,1410.6624,-52.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,-10.000000000000009,98.39999999999999,16.128,1586.9951999999998,-46.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,-1.1102230246251565e-14,98.39999999999999,17.919999999999998,1763.3279999999997,-40.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,9.999999999999986,98.39999999999999,19.712,1939.6607999999999,-34.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,19.999999999999986,98.39999999999999,21.503999999999998,2115.9936,-28.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,29.999999999999982,98.39999999999999,23.296,2292.3264,-22.000000000000007,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,39.99999999999998,98.39999999999999,25.088,2468.6592,-16.000000000000004,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-40.0,49.99999999999998,98.39999999999999,26.88,2644.9919999999997,-10.000000000000009,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,-50.0,114.8,8.96,1028.6080000000002,-64.99999999999999,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,-40.0,114.8,10.752,1234.3296,-58.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,-30.000000000000004,114.8,12.544,1440.0512,-51.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,-20.000000000000007,114.8,14.336,1645.7728,-44.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,-10.000000000000009,114.8,16.128,1851.4944,-37.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,-1.1102230246251565e-14,114.8,17.919999999999998,2057.216,-30.000000000000004,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,9.999999999999986,114.8,19.712,2262.9375999999997,-23.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,19.999999999999986,114.8,21.503999999999998,2468.6591999999996,-16.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,29.999999999999982,114.8,23.296,2674.3808,-9.000000000000007,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,39.99999999999998,114.8,25.088,2880.1024,-2.0000000000000018,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-30.000000000000004,49.99999999999998,114.8,26.88,3085.8239999999996,4.999999999999982,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,-50.0,131.2,8.96,1175.552,-60.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,-40.0,131.2,10.752,1410.6624,-52.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,-30.000000000000004,131.2,12.544,1645.7728,-44.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,-20.000000000000007,131.2,14.336,1880.8832,-36.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,-10.000000000000009,131.2,16.128,2115.9936,-28.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,-1.1102230246251565e-14,131.2,17.919999999999998,2351.1039999999994,-20.00000000000003,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,9.999999999999986,131.2,19.712,2586.2144,-12.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,19.999999999999986,131.2,21.503999999999998,2821.3247999999994,-4.000000000000026,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,29.999999999999982,131.2,23.296,3056.4351999999994,3.9999999999999813,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,39.99999999999998,131.2,25.088,3291.5456,11.99999999999999,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-20.000000000000007,49.99999999999998,131.2,26.88,3526.6559999999995,19.99999999999997,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,-50.0,147.6,8.96,1322.496,-55.00000000000001,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,-40.0,147.6,10.752,1586.9952,-46.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,-30.000000000000004,147.6,12.544,1851.4944,-37.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,-20.000000000000007,147.6,14.336,2115.9936,-28.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,-10.000000000000009,147.6,16.128,2380.4928,-19.000000000000007,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,-1.1102230246251565e-14,147.6,17.919999999999998,2644.9919999999997,-10.000000000000009,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,9.999999999999986,147.6,19.712,2909.4912,-1.0000000000000009,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,19.999999999999986,147.6,21.503999999999998,3173.9903999999997,7.999999999999985,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,29.999999999999982,147.6,23.296,3438.4896,16.999999999999993,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,39.99999999999998,147.6,25.088,3702.9888,26.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-10.000000000000009,49.99999999999998,147.6,26.88,3967.488,34.999999999999986,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,-50.0,163.99999999999997,8.96,1469.4399999999998,-50.0,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,-40.0,163.99999999999997,10.752,1763.3279999999997,-40.000000000000014,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,-30.000000000000004,163.99999999999997,12.544,2057.216,-30.000000000000004,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,-20.000000000000007,163.99999999999997,14.336,2351.104,-20.000000000000007,164.0,17.92,2938.88
Russell 2000,fwd_1y,fwd_1y,-1.1102230246251565e-14,-10.000000000000009,163.99999999999997,16.128,2644.9919999999997,-10.000000000000009,164.0,17.92,2938.88
